id,sex,age,age_cat,race,priors_count,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,decile_score,score_text,two_year_recid,high_risk,sex_binary,is_african_american,charge_degree_binary
4978,Male,30,25 - 45,Caucasian,0,F,Assault,0,0,4,Low,1,0,1,0,1
2602,Male,24,Less than 25,Other,1,M,Assault,0,0,7,Medium,1,0,1,0,0
2478,Male,48,Greater than 45,African-American,1,F,Battery,0,0,7,Medium,1,0,1,1,1
1784,Female,18,Less than 25,African-American,0,M,Battery,0,0,6,Medium,1,0,0,1,0
6383,Male,35,25 - 45,African-American,8,F,Battery,0,0,8,High,0,1,1,1,1
1401,Male,19,Less than 25,African-American,0,F,Possession of Cannabis,0,0,8,High,0,1,1,1,1
4052,Male,37,25 - 45,Caucasian,1,F,Burglary,0,0,5,Medium,0,0,1,0,1
2315,Male,29,25 - 45,African-American,1,M,DUI,0,0,1,Low,0,0,1,1,0
1961,Male,43,25 - 45,African-American,3,M,Assault,0,0,4,Low,1,0,1,1,0
5052,Male,28,25 - 45,African-American,3,F,Possession of Cannabis,0,0,4,Low,1,0,1,1,1
3179,Male,28,25 - 45,Caucasian,2,M,Possession of Cannabis,0,0,5,Medium,1,0,1,0,0
6854,Male,41,25 - 45,African-American,1,M,Drug Possession,0,0,2,Low,0,0,1,1,0
1036,Male,31,25 - 45,Caucasian,7,M,Assault,0,0,7,Medium,1,0,1,0,0
4775,Male,35,25 - 45,African-American,4,M,Battery,0,0,9,High,1,1,1,1,0
4200,Male,38,25 - 45,African-American,1,F,Theft,0,3,4,Low,1,0,1,1,1
5166,Male,39,25 - 45,African-American,0,F,Assault,0,0,4,Low,0,0,1,1,1
1114,Male,18,Less than 25,African-American,0,F,DUI,0,0,4,Low,0,0,1,1,1
6649,Male,34,25 - 45,Caucasian,0,F,Assault,0,1,7,Medium,1,0,1,0,1
1866,Male,39,25 - 45,Caucasian,2,F,Theft,0,2,3,Low,0,0,1,0,1
4433,Male,25,25 - 45,African-American,1,M,Battery,0,0,6,Medium,1,0,1,1,0
6688,Female,42,25 - 45,Caucasian,0,F,DUI,0,0,1,Low,1,0,0,0,1
720,Male,24,Less than 25,African-American,5,F,Battery,0,2,4,Low,1,0,1,1,1
3790,Male,35,25 - 45,African-American,4,F,Drug Possession,0,0,10,High,1,1,1,1,1
4356,Male,25,25 - 45,Caucasian,2,F,Possession of Cannabis,0,0,8,High,0,1,1,0,1
3862,Male,29,25 - 45,African-American,4,F,DUI,0,0,10,High,0,1,1,1,1
3395,Male,21,Less than 25,African-American,0,F,Battery,0,0,6,Medium,1,0,1,1,1
6496,Male,29,25 - 45,Caucasian,8,M,Burglary,0,0,5,Medium,1,0,1,0,0
1165,Male,18,Less than 25,Caucasian,0,F,Possession of Cannabis,0,0,7,Medium,1,0,1,0,1
5685,Female,29,25 - 45,Caucasian,0,M,Burglary,0,0,3,Low,0,0,0,0,0
2296,Male,45,Greater than 45,African-American,0,M,Theft,0,0,5,Medium,0,0,1,1,0
5791,Male,23,Less than 25,Caucasian,0,M,DUI,0,0,8,High,1,1,1,0,0
5646,Male,44,25 - 45,Hispanic,2,F,Drug Possession,1,0,4,Low,1,0,1,0,1
6577,Male,39,25 - 45,African-American,1,F,Possession of Cannabis,1,0,2,Low,1,0,1,1,1
6351,Male,24,Less than 25,African-American,5,M,Battery,0,0,6,Medium,1,0,1,1,0
3370,Male,50,Greater than 45,Caucasian,1,F,Drug Possession,0,2,1,Low,0,0,1,0,1
219,Female,36,25 - 45,African-American,0,M,Battery,0,0,8,High,0,1,0,1,0
5841,Male,18,Less than 25,African-American,0,F,Burglary,0,0,4,Low,0,0,1,1,1
824,Male,29,25 - 45,African-American,1,M,Drug Possession,0,0,4,Low,0,0,1,1,0
6959,Female,18,Less than 25,Caucasian,3,M,Burglary,0,0,5,Medium,0,0,0,0,0
3891,Female,42,25 - 45,African-American,1,M,Drug Possession,0,0,8,High,0,1,0,1,0
1861,Male,41,25 - 45,African-American,1,F,Robbery,0,0,1,Low,0,0,1,1,1
5443,Male,31,25 - 45,Caucasian,0,F,Theft,0,0,1,Low,1,0,1,0,1
2955,Male,18,Less than 25,African-American,3,M,Possession of Cannabis,0,3,3,Low,1,0,1,1,0
6168,Female,35,25 - 45,African-American,0,M,Drug Possession,0,0,3,Low,0,0,0,1,0
2847,Male,44,25 - 45,African-American,4,F,Possession of Cannabis,0,0,5,Medium,1,0,1,1,1
5670,Male,28,25 - 45,Caucasian,0,F,Battery,0,0,5,Medium,0,0,1,0,1
3591,Male,29,25 - 45,African-American,1,F,Theft,0,0,6,Medium,1,0,1,1,1
1385,Male,52,Greater than 45,Caucasian,3,M,Battery,0,3,4,Low,0,0,1,0,0
1608,Male,44,25 - 45,Caucasian,0,F,Drug Possession,0,0,3,Low,1,0,1,0,1
3159,Male,37,25 - 45,Caucasian,1,F,Assault,0,0,1,Low,0,0,1,0,1
7022,Male,27,25 - 45,Caucasian,1,M,Assault,0,2,8,High,1,1,1,0,0
6160,Male,30,25 - 45,Caucasian,0,F,Robbery,0,0,1,Low,0,0,1,0,1
6747,Male,31,25 - 45,African-American,0,F,Possession of Cannabis,0,0,6,Medium,0,0,1,1,1
6325,Male,32,25 - 45,African-American,0,M,Possession of Cannabis,0,0,6,Medium,0,0,1,1,0
2467,Male,39,25 - 45,African-American,6,F,Robbery,0,0,6,Medium,0,0,1,1,1
6791,Male,21,Less than 25,African-American,3,F,Drug Possession,0,0,6,Medium,1,0,1,1,1
6234,Male,20,Less than 25,African-American,3,M,Theft,0,0,6,Medium,1,0,1,1,0
5576,Female,23,Less than 25,Caucasian,0,M,Fraud,0,0,8,High,1,1,0,0,0
5754,Male,55,Greater than 45,Asian,1,F,Drug Possession,0,0,8,High,0,1,1,0,1
2468,Male,40,25 - 45,African-American,2,F,Possession of Cannabis,0,0,7,Medium,1,0,1,1,1
4129,Male,41,25 - 45,Hispanic,1,M,Assault,0,0,5,Medium,0,0,1,0,0
6820,Male,53,Greater than 45,Caucasian,1,M,Battery,0,0,3,Low,0,0,1,0,0
5517,Male,37,25 - 45,African-American,5,M,Battery,0,2,4,Low,0,0,1,1,0
6414,Male,24,Less than 25,Hispanic,1,M,Battery,0,0,7,Medium,0,0,1,0,0
2904,Male,36,25 - 45,Caucasian,1,F,Assault,0,0,1,Low,1,0,1,0,1
1989,Male,36,25 - 45,African-American,1,F,Possession of Cannabis,0,0,7,Medium,1,0,1,1,1
2976,Male,42,25 - 45,Caucasian,2,F,Battery,0,0,1,Low,1,0,1,0,1
6988,Male,58,Greater than 45,Hispanic,0,F,Drug Possession,0,0,2,Low,0,0,1,0,1
3914,Male,23,Less than 25,Caucasian,5,F,Robbery,0,0,3,Low,0,0,1,0,1
1640,Male,22,Less than 25,African-American,1,M,Possession of Cannabis,0,0,3,Low,1,0,1,1,0
1386,Male,51,Greater than 45,Caucasian,2,F,DUI,0,0,2,Low,1,0,1,0,1
5644,Male,32,25 - 45,Caucasian,0,F,Possession of Cannabis,0,0,4,Low,0,0,1,0,1
2319,Male,40,25 - 45,African-American,0,F,DUI,0,0,5,Medium,0,0,1,1,1
342,Male,35,25 - 45,African-American,3,F,Theft,0,0,7,Medium,1,0,1,1,1
5491,Female,30,25 - 45,African-American,8,F,Battery,0,0,10,High,0,1,0,1,1
3405,Male,27,25 - 45,African-American,1,F,Possession of Cannabis,0,0,6,Medium,0,0,1,1,1
4112,Male,30,25 - 45,African-American,0,M,Possession of Cannabis,0,0,2,Low,1,0,1,1,0
2897,Male,26,25 - 45,African-American,3,M,Assault,0,0,4,Low,0,0,1,1,0
1474,Male,19,Less than 25,African-American,2,F,DUI,0,0,1,Low,0,0,1,1,1
5493,Male,53,Greater than 45,Caucasian,1,M,Drug Possession,0,0,1,Low,0,0,1,0,0
1907,Male,44,25 - 45,Other,0,M,Burglary,0,0,5,Medium,0,0,1,0,0
1880,Male,35,25 - 45,Caucasian,0,F,Drug Possession,0,0,6,Medium,1,0,1,0,1
6617,Male,25,25 - 45,African-American,2,F,Robbery,0,1,7,Medium,0,0,1,1,1
3509,Female,53,Greater than 45,African-American,1,F,Theft,0,0,6,Medium,1,0,0,1,1
6664,Male,45,Greater than 45,Hispanic,2,F,Burglary,0,2,4,Low,0,0,1,0,1
5420,Male,35,25 - 45,African-American,0,F,Theft,0,0,9,High,1,1,1,1,1
3592,Male,25,25 - 45,Caucasian,1,F,Theft,0,0,7,Medium,1,0,1,0,1
3598,Male,36,25 - 45,African-American,19,M,Battery,0,0,7,Medium,1,0,1,1,0
3885,Male,35,25 - 45,Caucasian,0,F,Battery,0,0,8,High,0,1,1,0,1
3786,Female,27,25 - 45,Caucasian,0,M,Possession of Cannabis,0,0,1,Low,0,0,0,0,0
6243,Male,27,25 - 45,African-American,1,M,Battery,0,0,5,Medium,0,0,1,1,0
1942,Male,18,Less than 25,Caucasian,0,F,Battery,0,0,6,Medium,0,0,1,0,1
1673,Female,37,25 - 45,Other,2,M,Battery,0,0,4,Low,0,0,0,0,0
5043,Male,34,25 - 45,Caucasian,1,F,Battery,0,2,10,High,0,1,1,0,1
5475,Male,57,Greater than 45,African-American,3,M,Theft,0,0,7,Medium,0,0,1,1,0
3734,Male,23,Less than 25,African-American,1,M,Battery,0,0,5,Medium,1,0,1,1,0
5833,Male,36,25 - 45,African-American,0,F,Possession of Cannabis,0,0,8,High,1,1,1,1,1
1066,Male,39,25 - 45,Other,0,M,Possession of Cannabis,0,0,6,Medium,0,0,1,0,0
7104,Male,53,Greater than 45,African-American,6,M,Possession of Cannabis,0,0,5,Medium,0,0,1,1,0
4664,Male,18,Less than 25,Other,1,F,Battery,0,0,7,Medium,0,0,1,0,1
3835,Male,47,Greater than 45,African-American,6,F,Theft,0,3,8,High,0,1,1,1,1
2087,Male,31,25 - 45,Caucasian,2,M,Battery,0,0,2,Low,0,0,1,0,0
3731,Female,27,25 - 45,African-American,1,M,Battery,0,0,6,Medium,0,0,0,1,0
4568,Male,31,25 - 45,African-American,1,M,Drug Possession,0,3,10,High,0,1,1,1,0
3770,Male,41,25 - 45,African-American,1,M,Burglary,0,3,7,Medium,0,0,1,1,0
1833,Male,30,25 - 45,Caucasian,1,F,Possession of Cannabis,0,0,7,Medium,1,0,1,0,1
3538,Male,40,25 - 45,Hispanic,0,M,Possession of Cannabis,0,0,2,Low,0,0,1,0,0
5375,Female,26,25 - 45,Caucasian,2,F,Possession of Cannabis,0,0,9,High,0,1,0,0,1
5802,Female,34,25 - 45,Caucasian,0,M,Theft,0,3,6,Medium,1,0,0,0,0
1172,Male,18,Less than 25,African-American,0,M,Theft,3,0,8,High,0,1,1,1,0
3960,Male,18,Less than 25,African-American,3,M,Possession of Cannabis,0,0,8,High,1,1,1,1,0
3329,Female,34,25 - 45,African-American,1,F,Possession of Cannabis,0,0,6,Medium,1,0,0,1,1
7061,Male,28,25 - 45,Caucasian,0,F,Robbery,0,0,7,Medium,1,0,1,0,1
5893,Female,19,Less than 25,African-American,5,F,Possession of Cannabis,0,0,10,High,1,1,0,1,1
545,Male,27,25 - 45,Caucasian,1,M,Burglary,0,0,4,Low,0,0,1,0,0
5492,Male,42,25 - 45,Caucasian,2,M,Drug Possession,0,0,6,Medium,0,0,1,0,0
2038,Female,24,Less than 25,African-American,1,F,Robbery,0,0,1,Low,1,0,0,1,1
2316,Male,43,25 - 45,Caucasian,0,F,Battery,0,0,8,High,0,1,1,0,1
4204,Female,41,25 - 45,Hispanic,3,M,Battery,0,0,8,High,1,1,0,0,0
2318,Female,42,25 - 45,Caucasian,0,M,Possession of Cannabis,0,0,1,Low,0,0,0,0,0
6567,Male,34,25 - 45,African-American,3,M,Burglary,0,0,7,Medium,1,0,1,1,0
7175,Male,32,25 - 45,Caucasian,6,M,Drug Possession,0,0,8,High,1,1,1,0,0
2200,Female,40,25 - 45,Caucasian,2,F,Possession of Cannabis,0,0,7,Medium,0,0,0,0,1
3401,Male,24,Less than 25,Caucasian,1,F,Assault,0,0,7,Medium,1,0,1,0,1
3292,Male,24,Less than 25,African-American,0,F,Theft,0,0,9,High,1,1,1,1,1
5603,Male,29,25 - 45,African-American,0,F,Assault,0,0,7,Medium,0,0,1,1,1
5351,Male,18,Less than 25,Hispanic,0,M,Assault,0,0,5,Medium,0,0,1,0,0
3284,Male,19,Less than 25,Other,6,M,Assault,1,0,10,High,1,1,1,0,0
5623,Male,18,Less than 25,African-American,3,F,Burglary,0,0,2,Low,0,0,1,1,1
241,Male,42,25 - 45,Caucasian,0,M,Battery,0,0,3,Low,1,0,1,0,0
920,Male,47,Greater than 45,Native American,2,M,Drug Possession,0,0,8,High,0,1,1,0,0
632,Male,26,25 - 45,Caucasian,0,M,Battery,0,0,2,Low,1,0,1,0,0
1957,Male,26,25 - 45,Caucasian,0,F,Assault,0,0,4,Low,0,0,1,0,1
4479,Male,34,25 - 45,Other,6,M,Battery,0,0,6,Medium,1,0,1,0,0
5176,Male,36,25 - 45,African-American,1,F,Possession of Cannabis,0,0,1,Low,0,0,1,1,1
988,Male,41,25 - 45,Caucasian,2,F,Theft,0,1,5,Medium,0,0,1,0,1
5960,Female,24,Less than 25,African-American,0,F,Burglary,0,0,4,Low,1,0,0,1,1
6825,Male,36,25 - 45,Hispanic,0,M,Battery,0,0,4,Low,0,0,1,0,0
434,Male,41,25 - 45,Caucasian,12,M,DUI,0,0,8,High,1,1,1,0,0
113,Male,32,25 - 45,Caucasian,1,M,Battery,0,0,4,Low,0,0,1,0,0
131,Male,18,Less than 25,African-American,0,M,Possession of Cannabis,0,0,9,High,1,1,1,1,0
4395,Male,31,25 - 45,African-American,2,F,Burglary,0,0,7,Medium,0,0,1,1,1
43,Male,20,Less than 25,African-American,6,F,Possession of Cannabis,0,0,6,Medium,1,0,1,1,1
4498,Male,37,25 - 45,African-American,0,M,Drug Possession,0,0,5,Medium,0,0,1,1,0
2004,Female,46,Greater than 45,Hispanic,1,F,Fraud,0,0,7,Medium,0,0,0,0,1
6047,Male,18,Less than 25,Hispanic,0,F,Battery,0,0,10,High,0,1,1,0,1
1203,Male,53,Greater than 45,Caucasian,0,F,Battery,0,0,6,Medium,0,0,1,0,1
6247,Male,29,25 - 45,African-American,4,M,Battery,0,0,6,Medium,0,0,1,1,0
4097,Male,26,25 - 45,African-American,4,M,Battery,0,0,3,Low,1,0,1,1,0
5197,Male,28,25 - 45,Native American,0,M,Theft,0,0,5,Medium,0,0,1,0,0
5158,Male,53,Greater than 45,African-American,0,F,Theft,2,0,6,Medium,0,0,1,1,1
772,Male,18,Less than 25,Hispanic,0,M,Battery,0,0,4,Low,1,0,1,0,0
6754,Male,42,25 - 45,African-American,3,M,Battery,0,0,1,Low,0,0,1,1,0
6836,Male,18,Less than 25,Hispanic,2,F,Theft,0,0,8,High,1,1,1,0,1
2692,Male,26,25 - 45,African-American,2,F,DUI,0,0,1,Low,0,0,1,1,1
3909,Male,42,25 - 45,Caucasian,1,M,Battery,0,0,3,Low,0,0,1,0,0
5816,Male,43,25 - 45,African-American,0,F,Battery,0,0,8,High,1,1,1,1,1
2054,Male,31,25 - 45,African-American,1,M,Robbery,0,0,6,Medium,1,0,1,1,0
143,Female,27,25 - 45,African-American,2,F,Assault,0,0,9,High,1,1,0,1,1
1613,Male,30,25 - 45,Caucasian,0,F,Possession of Cannabis,0,0,5,Medium,0,0,1,0,1
4493,Male,31,25 - 45,Caucasian,0,M,Battery,0,2,2,Low,0,0,1,0,0
5274,Male,47,Greater than 45,African-American,1,F,Battery,0,0,8,High,0,1,1,1,1
6504,Male,40,25 - 45,Caucasian,1,F,Drug Possession,0,0,2,Low,0,0,1,0,1
3904,Male,59,Greater than 45,Caucasian,2,F,Battery,0,0,5,Medium,1,0,1,0,1
2842,Male,18,Less than 25,Caucasian,5,F,Fraud,0,0,7,Medium,1,0,1,0,1
4802,Female,49,Greater than 45,Caucasian,0,M,Theft,0,0,2,Low,1,0,0,0,0
4260,Male,35,25 - 45,African-American,2,F,Burglary,0,0,7,Medium,0,0,1,1,1
4425,Male,40,25 - 45,African-American,3,F,Battery,0,0,5,Medium,1,0,1,1,1
2932,Male,31,25 - 45,African-American,0,F,Burglary,0,0,3,Low,0,0,1,1,1
3832,Male,31,25 - 45,Caucasian,3,F,DUI,0,0,7,Medium,1,0,1,0,1
1686,Male,31,25 - 45,Caucasian,1,M,Robbery,0,0,1,Low,1,0,1,0,0
6360,Male,49,Greater than 45,African-American,0,F,Battery,0,0,6,Medium,0,0,1,1,1
3501,Male,40,25 - 45,African-American,1,F,Battery,0,0,8,High,0,1,1,1,1
4530,Male,24,Less than 25,African-American,1,F,Assault,0,0,7,Medium,0,0,1,1,1
1524,Male,43,25 - 45,African-American,0,M,Burglary,0,0,9,High,0,1,1,1,0
2967,Female,26,25 - 45,Caucasian,0,M,Possession of Cannabis,0,0,4,Low,1,0,0,0,0
3361,Male,21,Less than 25,Caucasian,1,M,Burglary,0,0,5,Medium,1,0,1,0,0
3445,Male,19,Less than 25,African-American,2,M,Burglary,0,0,8,High,0,1,1,1,0
81,Male,36,25 - 45,African-American,0,M,Burglary,0,0,3,Low,0,0,1,1,0
6401,Male,18,Less than 25,African-American,0,F,Theft,0,1,5,Medium,0,0,1,1,1
5838,Male,29,25 - 45,Caucasian,0,M,Possession of Cannabis,0,0,6,Medium,0,0,1,0,0
567,Male,38,25 - 45,Caucasian,4,F,Theft,0,0,7,Medium,1,0,1,0,1
4436,Male,37,25 - 45,Caucasian,1,F,Theft,0,0,1,Low,1,0,1,0,1
960,Female,33,25 - 45,African-American,5,F,Burglary,0,0,9,High,1,1,0,1,1
109,Male,53,Greater than 45,Caucasian,1,M,Battery,0,0,7,Medium,0,0,1,0,0
991,Male,29,25 - 45,Caucasian,0,F,Battery,0,0,5,Medium,1,0,1,0,1
6590,Male,26,25 - 45,African-American,0,M,Theft,0,0,6,Medium,0,0,1,1,0
4688,Male,59,Greater than 45,Other,0,F,Battery,0,0,3,Low,0,0,1,0,1
3711,Male,35,25 - 45,African-American,1,M,Battery,0,0,5,Medium,0,0,1,1,0
2070,Female,45,Greater than 45,African-American,2,F,Battery,2,0,3,Low,0,0,0,1,1
2520,Female,31,25 - 45,African-American,10,M,Battery,0,0,5,Medium,1,0,0,1,0
7103,Female,37,25 - 45,African-American,11,F,Battery,0,3,4,Low,0,0,0,1,1
5535,Male,18,Less than 25,Caucasian,1,F,Possession of Cannabis,0,0,10,High,1,1,1,0,1
1173,Male,41,25 - 45,Caucasian,1,M,Theft,0,0,3,Low,0,0,1,0,0
609,Male,18,Less than 25,African-American,3,M,Fraud,0,0,9,High,1,1,1,1,0
3084,Female,39,25 - 45,Caucasian,7,F,Battery,0,0,10,High,1,1,0,0,1
6697,Female,33,25 - 45,Caucasian,2,F,Drug Possession,0,0,5,Medium,1,0,0,0,1
2072,Male,27,25 - 45,Caucasian,0,F,Theft,0,0,6,Medium,0,0,1,0,1
5987,Male,47,Greater than 45,African-American,0,M,Theft,0,0,5,Medium,1,0,1,1,0
7210,Female,46,Greater than 45,Caucasian,5,M,Theft,0,0,2,Low,1,0,0,0,0
1323,Male,36,25 - 45,African-American,3,F,Possession of Cannabis,0,0,3,Low,0,0,1,1,1
4454,Male,30,25 - 45,Caucasian,0,M,Theft,0,0,3,Low,1,0,1,0,0
2440,Male,41,25 - 45,African-American,0,M,Theft,0,0,9,High,1,1,1,1,0
3912,Male,49,Greater than 45,Hispanic,0,M,Battery,0,0,5,Medium,0,0,1,0,0
4506,Male,41,25 - 45,Caucasian,0,F,Battery,2,0,4,Low,1,0,1,0,1
6707,Male,40,25 - 45,Caucasian,1,M,Robbery,2,0,2,Low,1,0,1,0,0
482,Male,39,25 - 45,African-American,1,M,Battery,0,0,7,Medium,0,0,1,1,0
1012,Male,42,25 - 45,Hispanic,4,F,Possession of Cannabis,0,0,4,Low,0,0,1,0,1
6993,Female,38,25 - 45,Caucasian,0,F,Theft,0,0,1,Low,0,0,0,0,1
5452,Male,54,Greater than 45,African-American,2,M,Battery,0,0,6,Medium,0,0,1,1,0
1363,Male,27,25 - 45,African-American,0,M,Possession of Cannabis,0,0,6,Medium,0,0,1,1,0
6473,Male,38,25 - 45,Hispanic,0,M,Possession of Cannabis,0,0,6,Medium,0,0,1,0,0
2523,Male,34,25 - 45,African-American,2,F,Possession of Cannabis,0,0,7,Medium,0,0,1,1,1
3915,Male,33,25 - 45,African-American,3,F,Battery,0,0,9,High,0,1,1,1,1
4331,Male,45,Greater than 45,African-American,1,F,Theft,0,0,8,High,1,1,1,1,1
1077,Male,30,25 - 45,African-American,3,F,Burglary,0,1,3,Low,1,0,1,1,1
5247,Male,31,25 - 45,Caucasian,3,F,Assault,0,0,4,Low,0,0,1,0,1
5624,Male,28,25 - 45,Caucasian,1,M,Possession of Cannabis,0,0,6,Medium,0,0,1,0,0
1965,Male,26,25 - 45,Caucasian,0,F,Battery,0,0,5,Medium,0,0,1,0,1
1901,Male,28,25 - 45,African-American,0,M,Battery,0,0,5,Medium,0,0,1,1,0
5541,Male,18,Less than 25,Caucasian,0,F,Battery,0,0,8,High,1,1,1,0,1
3621,Female,37,25 - 45,Hispanic,0,F,Assault,0,0,9,High,1,1,0,0,1
6638,Male,45,Greater than 45,African-American,0,F,Possession of Cannabis,4,0,9,High,1,1,1,1,1
1800,Male,39,25 - 45,Caucasian,0,F,Drug Possession,0,0,1,Low,0,0,1,0,1
2224,Male,47,Greater than 45,Caucasian,3,F,Robbery,0,0,1,Low,0,0,1,0,1
5448,Male,36,25 - 45,Hispanic,1,M,Possession of Cannabis,0,0,8,High,0,1,1,0,0
5008,Male,21,Less than 25,African-American,0,M,Possession of Cannabis,0,0,7,Medium,0,0,1,1,0
694,Male,18,Less than 25,Caucasian,0,M,Theft,0,0,7,Medium,1,0,1,0,0
5722,Male,28,25 - 45,African-American,0,F,Burglary,0,0,3,Low,1,0,1,1,1
2419,Male,23,Less than 25,Caucasian,0,F,Possession of Cannabis,0,3,2,Low,0,0,1,0,1
5930,Male,24,Less than 25,African-American,3,F,Fraud,0,0,4,Low,1,0,1,1,1
403,Female,31,25 - 45,African-American,0,F,Theft,0,0,9,High,1,1,0,1,1
3595,Male,47,Greater than 45,Caucasian,0,F,DUI,0,0,2,Low,1,0,1,0,1
7116,Male,22,Less than 25,Hispanic,0,F,Burglary,0,0,4,Low,1,0,1,0,1
3439,Female,31,25 - 45,African-American,0,M,Battery,0,0,6,Medium,1,0,0,1,0
7033,Male,33,25 - 45,African-American,1,F,Burglary,0,0,4,Low,1,0,1,1,1
1119,Male,44,25 - 45,African-American,4,M,Battery,0,0,5,Medium,1,0,1,1,0
4971,Male,34,25 - 45,African-American,4,F,DUI,0,0,10,High,0,1,1,1,1
4682,Male,32,25 - 45,African-American,2,F,Assault,0,0,3,Low,1,0,1,1,1
1813,Male,39,25 - 45,African-American,0,F,Assault,0,0,7,Medium,1,0,1,1,1
5360,Male,40,25 - 45,African-American,0,F,Possession of Cannabis,0,0,10,High,1,1,1,1,1
3319,Male,39,25 - 45,African-American,6,M,Drug Possession,0,0,4,Low,0,0,1,1,0
3255,Male,28,25 - 45,African-American,1,F,Burglary,0,0,5,Medium,1,0,1,1,1
2137,Male,34,25 - 45,African-American,0,M,Battery,0,0,7,Medium,0,0,1,1,0
6566,Male,45,Greater than 45,Caucasian,0,F,Possession of Cannabis,0,0,4,Low,0,0,1,0,1
4599,Male,29,25 - 45,African-American,3,M,Theft,0,0,1,Low,0,0,1,1,0
5993,Male,36,25 - 45,Caucasian,1,M,Possession of Cannabis,0,0,6,Medium,1,0,1,0,0
7003,Male,43,25 - 45,African-American,3,F,Battery,0,0,7,Medium,0,0,1,1,1
6778,Male,44,25 - 45,African-American,0,M,Assault,0,0,5,Medium,0,0,1,1,0
5608,Male,23,Less than 25,African-American,0,F,Theft,0,0,5,Medium,0,0,1,1,1
3435,Male,42,25 - 45,Caucasian,1,F,Possession of Cannabis,0,0,1,Low,1,0,1,0,1
125,Male,36,25 - 45,African-American,2,F,Possession of Cannabis,0,0,6,Medium,0,0,1,1,1
7002,Male,40,25 - 45,Caucasian,0,M,Battery,0,1,4,Low,0,0,1,0,0
3796,Male,35,25 - 45,Caucasian,0,F,Possession of Cannabis,0,0,3,Low,1,0,1,0,1
6385,Male,18,Less than 25,African-American,8,M,Burglary,0,0,5,Medium,1,0,1,1,0
3895,Male,33,25 - 45,African-American,0,M,Theft,2,0,3,Low,0,0,1,1,0
2769,Male,50,Greater than 45,African-American,4,F,Drug Possession,0,0,6,Medium,1,0,1,1,1
408,Male,50,Greater than 45,Caucasian,7,F,Drug Possession,0,0,6,Medium,1,0,1,0,1
6487,Male,33,25 - 45,Caucasian,2,F,Assault,4,0,4,Low,0,0,1,0,1
6022,Male,31,25 - 45,African-American,1,F,Battery,0,0,8,High,1,1,1,1,1
2342,Male,31,25 - 45,Other,2,M,Burglary,0,0,4,Low,0,0,1,0,0
2368,Male,28,25 - 45,Hispanic,2,M,DUI,0,0,8,High,0,1,1,0,0
4928,Female,45,Greater than 45,Hispanic,0,M,Theft,0,0,4,Low,0,0,0,0,0
1638,Male,22,Less than 25,Other,0,F,Possession of Cannabis,0,0,9,High,0,1,1,0,1
6484,Female,51,Greater than 45,Caucasian,0,F,Possession of Cannabis,0,2,1,Low,0,0,0,0,1
3485,Male,18,Less than 25,African-American,4,F,Assault,0,0,6,Medium,1,0,1,1,1
1679,Male,51,Greater than 45,Hispanic,1,F,Drug Possession,0,0,2,Low,1,0,1,0,1
2579,Male,33,25 - 45,Hispanic,0,F,Assault,0,0,4,Low,0,0,1,0,1
5317,Female,39,25 - 45,African-American,0,F,Battery,0,0,3,Low,1,0,0,1,1
5504,Male,30,25 - 45,Hispanic,0,F,Battery,0,0,4,Low,0,0,1,0,1
1911,Female,18,Less than 25,African-American,0,F,Assault,0,0,5,Medium,1,0,0,1,1
6390,Male,36,25 - 45,Caucasian,6,M,Battery,0,0,8,High,0,1,1,0,0
2621,Male,18,Less than 25,Caucasian,8,F,Theft,0,0,8,High,0,1,1,0,1
5869,Male,35,25 - 45,Hispanic,1,M,Burglary,0,0,1,Low,0,0,1,0,0
4951,Male,39,25 - 45,Caucasian,2,M,Burglary,0,0,3,Low,0,0,1,0,0
1546,Male,30,25 - 45,African-American,2,F,Assault,0,0,6,Medium,1,0,1,1,1
3094,Male,30,25 - 45,African-American,7,F,Burglary,0,0,7,Medium,1,0,1,1,1
4566,Male,21,Less than 25,African-American,1,F,Drug Possession,0,0,7,Medium,1,0,1,1,1
2498,Male,30,25 - 45,Caucasian,0,M,Battery,0,0,1,Low,0,0,1,0,0
76,Female,36,25 - 45,African-American,0,F,Possession of Cannabis,0,0,5,Medium,1,0,0,1,1
735,Male,43,25 - 45,Caucasian,2,F,Burglary,0,0,7,Medium,0,0,1,0,1
4134,Male,47,Greater than 45,African-American,4,F,Battery,0,0,2,Low,1,0,1,1,1
4856,Male,28,25 - 45,African-American,1,F,Burglary,0,0,3,Low,0,0,1,1,1
6198,Male,41,25 - 45,African-American,2,F,Battery,0,0,4,Low,0,0,1,1,1
4605,Male,33,25 - 45,Caucasian,3,F,Burglary,0,0,4,Low,0,0,1,0,1
1097,Male,42,25 - 45,African-American,0,F,Burglary,0,0,5,Medium,1,0,1,1,1
278,Female,22,Less than 25,African-American,5,F,Possession of Cannabis,0,0,6,Medium,1,0,0,1,1
2538,Male,35,25 - 45,African-American,2,M,Robbery,4,2,5,Medium,0,0,1,1,0
1121,Male,21,Less than 25,Caucasian,4,F,Battery,0,0,10,High,1,1,1,0,1
514,Male,30,25 - 45,African-American,0,F,Drug Possession,4,0,1,Low,0,0,1,1,1
3411,Male,18,Less than 25,African-American,3,F,Possession of Cannabis,0,0,9,High,1,1,1,1,1
