age,education,education_num,occupation,marital_status,hours_per_week,race,sex,capital_gain_log,capital_loss_log,sex_binary,race_group,income_binary,income,is_married,workclass
58,HS-grad,9,Prof-specialty,Divorced,43,White,Male,0.0,0.0,1,White,1,>50K,0,Private
31,HS-grad,9,Craft-repair,Married-civ-spouse,35,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
45,11th,7,Exec-managerial,Never-married,54,White,Female,0.0,0.0,0,White,0,<=50K,0,State-gov
23,Some-college,10,Farming-fishing,Divorced,52,Black,Male,0.0,0.0,1,Non-White,1,>50K,0,Self-emp-not-inc
32,Bachelors,13,Sales,Never-married,45,White,Male,0.0,0.0,1,White,1,>50K,0,Private
38,Bachelors,13,Prof-specialty,Married-civ-spouse,37,White,Male,0.0,0.0,1,White,1,>50K,1,Private
44,Some-college,10,Sales,Married-civ-spouse,50,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
57,7th-8th,4,Transport-moving,Married-civ-spouse,38,White,Male,0.0,0.0,1,White,1,>50K,1,Private
49,HS-grad,9,Adm-clerical,Married-civ-spouse,41,White,Male,0.0,0.0,1,White,1,>50K,1,Self-emp-inc
27,Assoc-voc,11,Handlers-cleaners,Married-civ-spouse,35,White,Female,0.0,0.0,0,White,0,<=50K,1,Self-emp-not-inc
65,Bachelors,13,Other-service,Divorced,51,White,Male,0.0,0.0,1,White,1,>50K,0,Private
23,Bachelors,13,Adm-clerical,Married-civ-spouse,41,White,Female,0.0,0.0,0,White,0,<=50K,1,Self-emp-inc
18,Some-college,10,Adm-clerical,Married-civ-spouse,31,White,Male,0.0,0.0,1,White,1,>50K,1,Private
51,Assoc-acdm,12,Adm-clerical,Married-civ-spouse,48,White,Male,0.0,0.0,1,White,1,>50K,1,Private
39,Bachelors,13,Adm-clerical,Never-married,37,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
36,12th,8,Sales,Married-civ-spouse,26,White,Male,0.0,0.0,1,White,1,>50K,1,Private
18,Bachelors,13,Adm-clerical,Separated,41,White,Male,0.0,0.0,1,White,1,>50K,0,Self-emp-not-inc
34,11th,7,Craft-repair,Never-married,36,White,Female,0.0,0.0,0,White,0,<=50K,0,Local-gov
30,11th,7,Adm-clerical,Never-married,35,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
41,Some-college,10,Prof-specialty,Never-married,36,White,Male,9.56591471047088,0.0,1,White,1,>50K,0,Private
29,Some-college,10,Other-service,Married-civ-spouse,56,Amer-Indian-Eskimo,Male,0.0,0.0,1,Non-White,1,>50K,1,Local-gov
60,Assoc-voc,11,Machine-op-inspct,Never-married,37,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
29,HS-grad,9,Transport-moving,Married-civ-spouse,42,White,Male,0.0,0.0,1,White,1,>50K,1,Private
33,Assoc-acdm,12,Other-service,Married-civ-spouse,49,Black,Male,0.0,0.0,1,Non-White,1,>50K,1,Private
18,Assoc-voc,11,Adm-clerical,Married-civ-spouse,41,Asian-Pac-Islander,Male,10.631663982015468,0.0,1,Non-White,0,<=50K,1,Self-emp-inc
34,HS-grad,9,Adm-clerical,Married-civ-spouse,28,Asian-Pac-Islander,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
38,Some-college,10,Other-service,Married-civ-spouse,40,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
41,Prof-school,15,Craft-repair,Married-civ-spouse,55,White,Female,0.0,0.0,0,White,1,>50K,1,Private
69,Assoc-acdm,12,Adm-clerical,Married-civ-spouse,36,White,Female,0.0,0.0,0,White,1,>50K,1,Local-gov
26,Bachelors,13,Other-service,Married-civ-spouse,34,White,Male,0.0,0.0,1,White,1,>50K,1,State-gov
33,Some-college,10,Priv-house-serv,Married-civ-spouse,63,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
26,Bachelors,13,Adm-clerical,Never-married,36,Black,Male,10.620522143549415,0.0,1,Non-White,1,>50K,0,Private
32,Bachelors,13,Exec-managerial,Married-civ-spouse,39,White,Male,0.0,0.0,1,White,1,>50K,1,Private
36,HS-grad,9,Other-service,Never-married,63,White,Female,0.0,8.131530710604252,0,White,0,<=50K,0,Private
36,Assoc-voc,11,Transport-moving,Never-married,41,White,Male,10.63050461760369,7.642044402873258,1,White,0,<=50K,0,Private
42,HS-grad,9,Protective-serv,Divorced,17,White,Female,10.466867675037008,0.0,0,White,0,<=50K,0,Private
20,HS-grad,9,Machine-op-inspct,Married-civ-spouse,48,Black,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
38,Prof-school,15,Craft-repair,Married-civ-spouse,33,Black,Male,0.0,0.0,1,Non-White,1,>50K,1,Private
52,Assoc-acdm,12,Exec-managerial,Married-civ-spouse,40,White,Female,0.0,0.0,0,White,0,<=50K,1,Self-emp-inc
18,HS-grad,9,Handlers-cleaners,Never-married,34,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
31,Some-college,10,Exec-managerial,Never-married,48,White,Female,0.0,0.0,0,White,0,<=50K,0,Self-emp-not-inc
59,HS-grad,9,Craft-repair,Married-civ-spouse,36,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
23,Assoc-acdm,12,Sales,Never-married,27,Black,Male,0.0,7.529943370601589,1,Non-White,0,<=50K,0,Private
47,Bachelors,13,Sales,Never-married,46,White,Male,0.0,0.0,1,White,1,>50K,0,Private
21,Some-college,10,Adm-clerical,Never-married,50,White,Female,0.0,0.0,0,White,1,>50K,0,Local-gov
39,Bachelors,13,Other-service,Divorced,59,White,Male,10.354212792049156,0.0,1,White,1,>50K,0,Private
50,Bachelors,13,Adm-clerical,Married-civ-spouse,34,White,Male,0.0,0.0,1,White,1,>50K,1,Private
44,Assoc-acdm,12,Tech-support,Married-civ-spouse,53,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
27,HS-grad,9,Other-service,Never-married,40,White,Female,11.359319636684408,0.0,0,White,1,>50K,0,Private
30,HS-grad,9,Tech-support,Never-married,50,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
32,HS-grad,9,Exec-managerial,Widowed,32,White,Female,0.0,0.0,0,White,0,<=50K,0,Federal-gov
38,7th-8th,4,Farming-fishing,Married-civ-spouse,41,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
46,HS-grad,9,Handlers-cleaners,Married-civ-spouse,52,Black,Male,0.0,0.0,1,Non-White,0,<=50K,1,Private
19,HS-grad,9,Machine-op-inspct,Divorced,41,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
36,Some-college,10,Other-service,Married-civ-spouse,21,Asian-Pac-Islander,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
43,Some-college,10,Craft-repair,Divorced,42,White,Male,0.0,0.0,1,White,0,<=50K,0,State-gov
56,Bachelors,13,Craft-repair,Married-civ-spouse,67,Black,Male,0.0,0.0,1,Non-White,0,<=50K,1,Self-emp-not-inc
39,HS-grad,9,Sales,Never-married,50,White,Male,0.0,0.0,1,White,1,>50K,0,Private
40,Bachelors,13,Craft-repair,Never-married,47,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
39,HS-grad,9,Prof-specialty,Married-civ-spouse,48,White,Female,0.0,0.0,0,White,0,<=50K,1,Federal-gov
21,Bachelors,13,Tech-support,Married-civ-spouse,43,White,Male,0.0,0.0,1,White,1,>50K,1,Private
42,HS-grad,9,Tech-support,Married-civ-spouse,27,Black,Male,0.0,8.041412909393047,1,Non-White,1,>50K,1,Private
50,11th,7,Priv-house-serv,Never-married,38,White,Male,0.0,0.0,1,White,1,>50K,0,Private
42,HS-grad,9,Transport-moving,Married-civ-spouse,26,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
30,Prof-school,15,Exec-managerial,Married-civ-spouse,56,White,Female,0.0,0.0,0,White,1,>50K,1,Private
50,Some-college,10,Transport-moving,Married-civ-spouse,37,White,Female,0.0,0.0,0,White,1,>50K,1,Private
18,HS-grad,9,Farming-fishing,Never-married,42,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
18,Some-college,10,Exec-managerial,Never-married,31,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
41,Bachelors,13,Adm-clerical,Married-civ-spouse,32,White,Male,0.0,0.0,1,White,1,>50K,1,Self-emp-not-inc
24,Assoc-acdm,12,Protective-serv,Married-civ-spouse,70,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
39,Bachelors,13,Prof-specialty,Married-civ-spouse,61,White,Male,0.0,7.72356247227797,1,White,0,<=50K,1,Private
55,HS-grad,9,Exec-managerial,Never-married,19,White,Male,0.0,0.0,1,White,1,>50K,0,Local-gov
28,11th,7,Sales,Never-married,29,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
47,Bachelors,13,Tech-support,Married-civ-spouse,24,White,Male,0.0,0.0,1,White,1,>50K,1,Private
42,HS-grad,9,Sales,Never-married,21,White,Female,0.0,0.0,0,White,0,<=50K,0,Self-emp-not-inc
50,HS-grad,9,Craft-repair,Widowed,30,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
18,Bachelors,13,Machine-op-inspct,Divorced,45,White,Female,10.405171518384837,0.0,0,White,0,<=50K,0,Private
32,Bachelors,13,Prof-specialty,Never-married,25,White,Male,11.27720313144916,0.0,1,White,1,>50K,0,Local-gov
21,Assoc-voc,11,Transport-moving,Never-married,22,White,Male,0.0,0.0,1,White,1,>50K,0,Private
18,Assoc-voc,11,Handlers-cleaners,Divorced,31,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
30,Bachelors,13,Other-service,Divorced,51,White,Female,0.0,7.191429330036379,0,White,1,>50K,0,Local-gov
23,11th,7,Prof-specialty,Never-married,27,Black,Male,11.05147713456689,0.0,1,Non-White,0,<=50K,0,Private
41,Assoc-voc,11,Prof-specialty,Never-married,43,White,Male,11.098303561076646,0.0,1,White,1,>50K,0,Private
34,HS-grad,9,Prof-specialty,Never-married,49,White,Male,0.0,0.0,1,White,1,>50K,0,Private
33,HS-grad,9,Craft-repair,Married-civ-spouse,33,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
18,Bachelors,13,Priv-house-serv,Married-AF-spouse,29,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
36,Assoc-voc,11,Protective-serv,Never-married,38,Amer-Indian-Eskimo,Female,0.0,0.0,0,Non-White,0,<=50K,0,State-gov
41,Bachelors,13,Priv-house-serv,Married-civ-spouse,54,White,Male,0.0,0.0,1,White,1,>50K,1,Private
39,HS-grad,9,Handlers-cleaners,Never-married,55,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
18,11th,7,Adm-clerical,Never-married,46,White,Male,9.983037831294135,0.0,1,White,0,<=50K,0,Private
31,Assoc-voc,11,Tech-support,Married-spouse-absent,40,White,Male,0.0,0.0,1,White,0,<=50K,0,State-gov
29,Assoc-acdm,12,Adm-clerical,Married-civ-spouse,47,White,Male,0.0,0.0,1,White,1,>50K,1,Private
18,Some-college,10,Protective-serv,Never-married,38,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
37,HS-grad,9,Prof-specialty,Married-civ-spouse,29,Black,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
18,11th,7,Sales,Married-civ-spouse,52,White,Female,0.0,0.0,0,White,0,<=50K,1,Local-gov
24,Some-college,10,Adm-clerical,Never-married,41,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
62,Some-college,10,Adm-clerical,Married-civ-spouse,29,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
38,HS-grad,9,Other-service,Never-married,25,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
33,Bachelors,13,Exec-managerial,Married-civ-spouse,27,White,Male,0.0,0.0,1,White,1,>50K,1,Private
45,HS-grad,9,Prof-specialty,Never-married,17,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
18,Assoc-acdm,12,Prof-specialty,Married-civ-spouse,38,Black,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
26,Some-college,10,Tech-support,Never-married,39,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
21,Some-college,10,Tech-support,Married-civ-spouse,44,Black,Male,0.0,0.0,1,Non-White,1,>50K,1,Private
48,Assoc-voc,11,Transport-moving,Divorced,14,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
23,Assoc-acdm,12,Exec-managerial,Married-civ-spouse,56,White,Male,0.0,0.0,1,White,1,>50K,1,Private
49,HS-grad,9,Transport-moving,Married-civ-spouse,52,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
31,HS-grad,9,Craft-repair,Married-civ-spouse,34,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
43,HS-grad,9,Adm-clerical,Married-civ-spouse,37,White,Male,0.0,7.002155954403621,1,White,0,<=50K,1,Federal-gov
33,HS-grad,9,Tech-support,Married-civ-spouse,32,White,Male,0.0,0.0,1,White,1,>50K,1,Private
36,Some-college,10,Sales,Married-civ-spouse,32,White,Female,0.0,0.0,0,White,1,>50K,1,Private
27,HS-grad,9,Exec-managerial,Married-civ-spouse,26,White,Male,0.0,0.0,1,White,1,>50K,1,Private
18,Assoc-acdm,12,Sales,Divorced,38,Black,Female,0.0,0.0,0,Non-White,0,<=50K,0,Private
47,Bachelors,13,Prof-specialty,Divorced,38,White,Female,0.0,6.848005274576363,0,White,1,>50K,0,Private
54,HS-grad,9,Adm-clerical,Married-civ-spouse,54,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
36,Assoc-voc,11,Prof-specialty,Married-civ-spouse,16,White,Male,0.0,0.0,1,White,0,<=50K,1,Self-emp-not-inc
38,Assoc-voc,11,Priv-house-serv,Widowed,45,White,Male,10.054877281586949,7.898411092811599,1,White,1,>50K,0,Private
39,Bachelors,13,Craft-repair,Never-married,34,White,Female,0.0,0.0,0,White,0,<=50K,0,State-gov
26,HS-grad,9,Other-service,Divorced,53,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
37,Prof-school,15,Adm-clerical,Married-civ-spouse,37,White,Male,0.0,0.0,1,White,1,>50K,1,Federal-gov
31,11th,7,Tech-support,Never-married,45,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
35,HS-grad,9,Farming-fishing,Divorced,49,White,Male,0.0,0.0,1,White,1,>50K,0,Private
23,Assoc-voc,11,Craft-repair,Married-civ-spouse,27,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
18,Bachelors,13,Craft-repair,Married-civ-spouse,35,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
45,HS-grad,9,Tech-support,Married-civ-spouse,31,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
40,Bachelors,13,Sales,Never-married,48,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
38,Some-college,10,Transport-moving,Married-civ-spouse,49,Asian-Pac-Islander,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
51,Some-college,10,Other-service,Married-civ-spouse,45,White,Male,0.0,0.0,1,White,1,>50K,1,Private
48,Some-college,10,Other-service,Married-civ-spouse,30,Black,Male,0.0,7.682021510826875,1,Non-White,1,>50K,1,Private
24,Some-college,10,Prof-specialty,Never-married,13,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
22,11th,7,Tech-support,Married-civ-spouse,38,White,Male,0.0,0.0,1,White,1,>50K,1,Private
20,Some-college,10,Transport-moving,Married-civ-spouse,35,White,Male,0.0,0.0,1,White,1,>50K,1,Private
20,Bachelors,13,Exec-managerial,Married-civ-spouse,55,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
58,HS-grad,9,Craft-repair,Married-civ-spouse,33,White,Male,0.0,0.0,1,White,0,<=50K,1,Local-gov
29,HS-grad,9,Sales,Married-civ-spouse,40,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
20,Bachelors,13,Prof-specialty,Married-civ-spouse,10,White,Male,0.0,0.0,1,White,1,>50K,1,Self-emp-inc
56,Bachelors,13,Craft-repair,Married-civ-spouse,35,Amer-Indian-Eskimo,Male,0.0,0.0,1,Non-White,1,>50K,1,Private
49,Assoc-voc,11,Priv-house-serv,Divorced,9,White,Male,8.522379718103538,0.0,1,White,0,<=50K,0,Federal-gov
20,HS-grad,9,Adm-clerical,Divorced,62,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
50,Bachelors,13,Machine-op-inspct,Married-civ-spouse,19,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
38,HS-grad,9,Exec-managerial,Never-married,36,Asian-Pac-Islander,Male,0.0,0.0,1,Non-White,0,<=50K,0,Self-emp-inc
48,HS-grad,9,Exec-managerial,Married-civ-spouse,29,White,Male,10.69889795709442,0.0,1,White,0,<=50K,1,Private
18,12th,8,Sales,Married-civ-spouse,52,White,Male,0.0,0.0,1,White,1,>50K,1,State-gov
28,Assoc-voc,11,Other-service,Married-civ-spouse,37,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
18,Prof-school,15,Sales,Married-civ-spouse,46,White,Female,0.0,0.0,0,White,1,>50K,1,Private
38,Assoc-voc,11,Exec-managerial,Never-married,46,White,Male,0.0,0.0,1,White,1,>50K,0,Private
31,Bachelors,13,Other-service,Married-civ-spouse,69,White,Female,11.179129643552423,7.743269700829004,0,White,1,>50K,1,Private
27,HS-grad,9,Other-service,Separated,48,White,Male,0.0,0.0,1,White,1,>50K,0,Private
38,HS-grad,9,Exec-managerial,Married-civ-spouse,55,White,Male,0.0,0.0,1,White,0,<=50K,1,State-gov
41,Bachelors,13,Sales,Never-married,38,White,Male,11.206006205330874,0.0,1,White,1,>50K,0,Private
36,Bachelors,13,Machine-op-inspct,Never-married,34,White,Male,0.0,0.0,1,White,1,>50K,0,Private
45,Some-college,10,Prof-specialty,Married-civ-spouse,13,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
49,Prof-school,15,Adm-clerical,Divorced,54,White,Male,0.0,0.0,1,White,1,>50K,0,Private
18,Bachelors,13,Adm-clerical,Widowed,41,White,Male,0.0,0.0,1,White,1,>50K,0,Private
32,Some-college,10,Craft-repair,Separated,29,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
49,Assoc-acdm,12,Sales,Married-civ-spouse,31,Black,Male,11.195896967723217,0.0,1,Non-White,1,>50K,1,Private
38,Assoc-voc,11,Protective-serv,Married-civ-spouse,16,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
37,HS-grad,9,Sales,Married-civ-spouse,40,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
56,Assoc-acdm,12,Transport-moving,Married-civ-spouse,39,White,Male,0.0,0.0,1,White,1,>50K,1,Private
37,Some-college,10,Other-service,Married-civ-spouse,50,White,Female,0.0,6.774223886357614,0,White,0,<=50K,1,Self-emp-inc
42,HS-grad,9,Sales,Never-married,50,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Self-emp-not-inc
47,Bachelors,13,Craft-repair,Widowed,42,White,Male,0.0,0.0,1,White,1,>50K,0,Private
51,Bachelors,13,Other-service,Married-civ-spouse,15,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
19,HS-grad,9,Exec-managerial,Never-married,6,White,Female,0.0,0.0,0,White,0,<=50K,0,Local-gov
18,HS-grad,9,Tech-support,Never-married,32,White,Male,0.0,0.0,1,White,1,>50K,0,Private
31,Bachelors,13,Adm-clerical,Never-married,58,White,Female,0.0,0.0,0,White,0,<=50K,0,Self-emp-inc
33,Some-college,10,Craft-repair,Divorced,36,Black,Female,0.0,0.0,0,Non-White,0,<=50K,0,Self-emp-not-inc
18,11th,7,Adm-clerical,Married-civ-spouse,36,White,Female,0.0,0.0,0,White,1,>50K,1,Private
59,HS-grad,9,Adm-clerical,Separated,54,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
47,HS-grad,9,Prof-specialty,Married-civ-spouse,32,White,Male,0.0,0.0,1,White,1,>50K,1,Private
49,HS-grad,9,Transport-moving,Divorced,53,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
50,Prof-school,15,Exec-managerial,Married-civ-spouse,61,Black,Male,0.0,0.0,1,Non-White,0,<=50K,1,Self-emp-inc
41,Bachelors,13,Prof-specialty,Divorced,41,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
18,Assoc-voc,11,Other-service,Married-civ-spouse,36,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
60,HS-grad,9,Sales,Married-civ-spouse,38,White,Male,0.0,0.0,1,White,1,>50K,1,Self-emp-not-inc
39,Prof-school,15,Sales,Married-civ-spouse,22,White,Male,0.0,0.0,1,White,1,>50K,1,Private
22,Assoc-acdm,12,Other-service,Married-civ-spouse,45,Amer-Indian-Eskimo,Male,0.0,0.0,1,Non-White,1,>50K,1,Without-pay
54,Some-college,10,Adm-clerical,Never-married,39,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
25,HS-grad,9,Craft-repair,Separated,67,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
28,Some-college,10,Priv-house-serv,Separated,62,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-not-inc
44,HS-grad,9,Priv-house-serv,Never-married,37,White,Male,0.0,0.0,1,White,1,>50K,0,Private
52,Bachelors,13,Other-service,Married-civ-spouse,34,White,Male,0.0,0.0,1,White,1,>50K,1,Private
48,Bachelors,13,Sales,Never-married,24,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
36,Assoc-acdm,12,Machine-op-inspct,Never-married,41,White,Male,10.310251816375912,0.0,1,White,1,>50K,0,Private
33,Prof-school,15,Handlers-cleaners,Married-civ-spouse,39,White,Male,0.0,0.0,1,White,1,>50K,1,Self-emp-not-inc
71,Some-college,10,Priv-house-serv,Never-married,7,White,Male,10.659116452967368,0.0,1,White,1,>50K,0,Private
36,HS-grad,9,Adm-clerical,Married-civ-spouse,44,White,Male,0.0,0.0,1,White,1,>50K,1,Private
55,HS-grad,9,Sales,Separated,36,White,Female,11.33282942986471,0.0,0,White,0,<=50K,0,Private
19,HS-grad,9,Sales,Never-married,62,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
18,HS-grad,9,Prof-specialty,Married-civ-spouse,60,White,Male,0.0,0.0,1,White,1,>50K,1,Local-gov
48,Bachelors,13,Handlers-cleaners,Divorced,46,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
40,Assoc-voc,11,Sales,Married-civ-spouse,34,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
18,Bachelors,13,Craft-repair,Married-civ-spouse,38,Black,Male,0.0,0.0,1,Non-White,1,>50K,1,Local-gov
56,7th-8th,4,Craft-repair,Divorced,47,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
26,HS-grad,9,Prof-specialty,Married-civ-spouse,39,White,Female,0.0,0.0,0,White,0,<=50K,1,Self-emp-not-inc
46,Bachelors,13,Craft-repair,Married-civ-spouse,57,White,Male,0.0,0.0,1,White,1,>50K,1,Private
46,Prof-school,15,Other-service,Never-married,34,White,Male,0.0,0.0,1,White,1,>50K,0,State-gov
44,HS-grad,9,Prof-specialty,Divorced,55,White,Male,0.0,0.0,1,White,1,>50K,0,Private
38,Bachelors,13,Sales,Married-civ-spouse,62,White,Male,0.0,0.0,1,White,1,>50K,1,Self-emp-inc
18,HS-grad,9,Machine-op-inspct,Married-civ-spouse,29,White,Female,0.0,0.0,0,White,1,>50K,1,Private
40,HS-grad,9,Tech-support,Married-civ-spouse,38,White,Female,0.0,0.0,0,White,0,<=50K,1,Self-emp-not-inc
25,7th-8th,4,Craft-repair,Separated,40,White,Male,0.0,0.0,1,White,1,>50K,0,Private
62,Bachelors,13,Exec-managerial,Married-spouse-absent,41,White,Male,0.0,0.0,1,White,1,>50K,0,Private
33,HS-grad,9,Exec-managerial,Never-married,54,White,Male,0.0,0.0,1,White,1,>50K,0,Private
41,Bachelors,13,Machine-op-inspct,Widowed,33,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
31,HS-grad,9,Machine-op-inspct,Married-civ-spouse,29,White,Male,0.0,0.0,1,White,1,>50K,1,Private
53,Prof-school,15,Tech-support,Never-married,18,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
41,HS-grad,9,Transport-moving,Never-married,63,White,Female,0.0,0.0,0,White,0,<=50K,0,Local-gov
46,HS-grad,9,Adm-clerical,Never-married,56,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-inc
18,Prof-school,15,Adm-clerical,Married-civ-spouse,6,White,Male,0.0,7.768110378525988,1,White,1,>50K,1,Private
18,Some-college,10,Machine-op-inspct,Separated,39,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
35,Some-college,10,Prof-specialty,Married-civ-spouse,34,Black,Male,0.0,0.0,1,Non-White,1,>50K,1,Self-emp-not-inc
27,Some-college,10,Tech-support,Married-civ-spouse,47,White,Female,0.0,0.0,0,White,1,>50K,1,Private
42,Assoc-acdm,12,Transport-moving,Married-civ-spouse,65,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
23,Masters,14,Handlers-cleaners,Married-civ-spouse,52,White,Male,0.0,0.0,1,White,1,>50K,1,Private
64,Bachelors,13,Sales,Married-civ-spouse,57,White,Male,0.0,0.0,1,White,1,>50K,1,Private
50,HS-grad,9,Prof-specialty,Married-civ-spouse,34,White,Male,0.0,0.0,1,White,1,>50K,1,Self-emp-not-inc
18,Bachelors,13,Tech-support,Married-civ-spouse,35,White,Male,0.0,0.0,1,White,1,>50K,1,Local-gov
71,Bachelors,13,Exec-managerial,Married-civ-spouse,21,White,Female,0.0,8.059276223305648,0,White,1,>50K,1,Private
21,Some-college,10,Craft-repair,Never-married,53,Black,Female,0.0,0.0,0,Non-White,0,<=50K,0,Self-emp-not-inc
27,Bachelors,13,Craft-repair,Never-married,41,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
18,HS-grad,9,Adm-clerical,Married-civ-spouse,39,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
