age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,income_binary,sex_binary,race_group,is_married,capital_gain_log,capital_loss_log
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Unmarried,Black,Male,0,0,51,United-States,>50K,1,1,Non-White,1,0.0,0.0
24,Self-emp-not-inc,Assoc-acdm,12,Widowed,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K,0,1,White,0,0.0,0.0
18,Private,Some-college,10,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,55,United-States,<=50K,0,1,White,1,0.0,0.0
24,Local-gov,HS-grad,9,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,37,United-States,>50K,1,0,Non-White,0,0.0,0.0
39,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K,0,1,White,1,0.0,0.0
56,State-gov,Bachelors,13,Divorced,Exec-managerial,Husband,White,Male,0,0,54,United-States,>50K,1,1,White,0,0.0,0.0
52,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K,0,0,White,1,0.0,0.0
40,Self-emp-inc,Bachelors,13,Divorced,Transport-moving,Husband,White,Male,0,0,46,United-States,<=50K,0,1,White,0,0.0,0.0
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,46,Other,<=50K,0,1,White,1,0.0,0.0
41,Federal-gov,HS-grad,9,Never-married,Exec-managerial,Husband,Black,Male,77414,0,32,United-States,<=50K,0,1,Non-White,0,11.256935839250938,0.0
31,Private,Some-college,10,Never-married,Farming-fishing,Husband,Black,Male,0,0,19,United-States,<=50K,0,1,Non-White,0,0.0,0.0
60,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,87269,0,11,United-States,<=50K,0,0,Non-White,1,11.376762040157358,0.0
35,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,16,United-States,<=50K,0,0,White,1,0.0,0.0
36,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,39,United-States,<=50K,0,1,White,1,0.0,0.0
18,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,22,United-States,<=50K,0,1,White,1,0.0,0.0
35,Private,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Male,0,0,20,United-States,<=50K,0,1,White,0,0.0,0.0
48,Federal-gov,Some-college,10,Never-married,Protective-serv,Husband,Black,Male,0,254,26,Canada,>50K,1,1,Non-White,0,0.0,5.541263545158426
24,Private,Assoc-voc,11,Separated,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K,0,0,White,0,0.0,0.0
28,Self-emp-not-inc,11th,7,Divorced,Tech-support,Husband,White,Male,0,0,51,United-States,<=50K,0,1,White,0,0.0,0.0
48,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,67,United-States,<=50K,0,0,White,1,0.0,0.0
18,Private,HS-grad,9,Widowed,Armed-Forces,Husband,White,Female,0,0,62,United-States,<=50K,0,0,White,0,0.0,0.0
51,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Female,0,0,35,United-States,>50K,1,0,Non-White,1,0.0,0.0
31,Local-gov,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,25,United-States,>50K,1,1,White,0,0.0,0.0
32,Private,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,48,United-States,<=50K,0,0,White,1,0.0,0.0
23,Local-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,25165,0,37,United-States,>50K,1,0,White,1,10.133249156151914,0.0
42,Private,Some-college,10,Separated,Machine-op-inspct,Other-relative,White,Male,38156,0,39,United-States,<=50K,0,1,White,0,10.549464506119595,0.0
69,Private,11th,7,Never-married,Craft-repair,Not-in-family,White,Female,0,0,36,United-States,<=50K,0,0,White,0,0.0,0.0
48,Private,HS-grad,9,Divorced,Sales,Husband,White,Male,0,0,32,United-States,>50K,1,1,White,0,0.0,0.0
26,Private,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Black,Male,0,0,48,United-States,<=50K,0,1,Non-White,1,0.0,0.0
52,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,51,United-States,<=50K,0,0,White,1,0.0,0.0
33,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,United-States,<=50K,0,1,White,1,0.0,0.0
55,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,>50K,1,1,White,1,0.0,0.0
48,Private,Some-college,10,Divorced,Handlers-cleaners,Wife,White,Male,0,0,31,United-States,<=50K,0,1,White,0,0.0,0.0
18,Self-emp-inc,Some-college,10,Married-civ-spouse,Tech-support,Own-child,Amer-Indian-Eskimo,Male,0,0,36,Philippines,>50K,1,1,Non-White,1,0.0,0.0
24,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,33,United-States,<=50K,0,0,Non-White,1,0.0,0.0
50,Private,Some-college,10,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,45,United-States,>50K,1,1,Non-White,0,0.0,0.0
39,Private,Assoc-voc,11,Never-married,Craft-repair,Wife,White,Female,0,0,38,United-States,>50K,1,0,White,0,0.0,0.0
24,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,43,United-States,<=50K,0,1,White,0,0.0,0.0
29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,31,United-States,<=50K,0,1,White,1,0.0,0.0
18,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,64,United-States,<=50K,0,1,White,1,0.0,0.0
36,Private,Prof-school,15,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,37,United-States,>50K,1,1,White,0,0.0,0.0
66,Private,HS-grad,9,Divorced,Adm-clerical,Husband,White,Male,0,0,21,United-States,>50K,1,1,White,0,0.0,0.0
48,Self-emp-not-inc,Assoc-acdm,12,Never-married,Other-service,Husband,White,Male,0,0,52,United-States,<=50K,0,1,White,0,0.0,0.0
66,Never-worked,Bachelors,13,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,22,Other,<=50K,0,1,White,1,0.0,0.0
49,Without-pay,Bachelors,13,Separated,Craft-repair,Other-relative,White,Male,0,0,30,United-States,>50K,1,1,White,0,0.0,0.0
51,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,41,United-States,>50K,1,0,White,1,0.0,0.0
63,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Male,0,0,33,United-States,>50K,1,1,White,0,0.0,0.0
42,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,36,United-States,>50K,1,1,White,1,0.0,0.0
35,Private,Bachelors,13,Divorced,Sales,Husband,White,Male,0,0,35,United-States,<=50K,0,1,White,0,0.0,0.0
51,Local-gov,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Male,0,0,35,United-States,>50K,1,1,White,0,0.0,0.0
56,Private,7th-8th,4,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,18,Other,<=50K,0,0,White,1,0.0,0.0
31,Private,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,Black,Male,95283,0,49,United-States,<=50K,0,1,Non-White,1,11.46461718467611,0.0
28,Local-gov,Some-college,10,Divorced,Tech-support,Husband,White,Male,0,0,42,United-States,<=50K,0,1,White,0,0.0,0.0
39,Private,HS-grad,9,Separated,Craft-repair,Husband,White,Male,0,0,41,United-States,<=50K,0,1,White,0,0.0,0.0
48,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,1326,37,United-States,<=50K,0,1,White,1,0.0,7.190676034332207
48,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,33,United-States,<=50K,0,1,Non-White,1,0.0,0.0
19,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,44,United-States,<=50K,0,1,White,0,0.0,0.0
62,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,54,United-States,<=50K,0,1,White,1,0.0,0.0
29,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,47,Mexico,>50K,1,1,White,1,0.0,0.0
34,Private,HS-grad,9,Never-married,Machine-op-inspct,Wife,White,Male,0,0,62,United-States,>50K,1,1,White,0,0.0,0.0
26,Private,Some-college,10,Widowed,Other-service,Wife,White,Male,0,0,35,United-States,<=50K,0,1,White,0,0.0,0.0
73,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Own-child,White,Female,90452,0,37,United-States,>50K,1,0,White,1,11.412585657769267,0.0
41,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,0,0,54,United-States,<=50K,0,0,Non-White,1,0.0,0.0
26,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,30,United-States,>50K,1,1,White,1,0.0,0.0
49,Private,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,43,United-States,<=50K,0,1,White,0,0.0,0.0
47,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,50,United-States,<=50K,0,1,White,1,0.0,0.0
35,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,56,United-States,>50K,1,1,White,1,0.0,0.0
48,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,34069,0,30,United-States,<=50K,0,0,White,1,10.436172510655013,0.0
27,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,1,White,1,0.0,0.0
31,Private,Prof-school,15,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,1,White,0,0.0,0.0
18,Private,Bachelors,13,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,16,United-States,>50K,1,0,White,1,0.0,0.0
20,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,>50K,1,1,White,1,0.0,0.0
61,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,<=50K,0,1,White,1,0.0,0.0
59,Local-gov,HS-grad,9,Widowed,Adm-clerical,Own-child,White,Male,0,0,57,United-States,<=50K,0,1,White,0,0.0,0.0
38,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,40,United-States,<=50K,0,1,White,1,0.0,0.0
59,Private,HS-grad,9,Divorced,Exec-managerial,Husband,White,Male,0,0,29,United-States,>50K,1,1,White,0,0.0,0.0
35,Private,Bachelors,13,Divorced,Farming-fishing,Husband,White,Male,0,0,31,United-States,<=50K,0,1,White,0,0.0,0.0
34,State-gov,Bachelors,13,Separated,Handlers-cleaners,Husband,White,Male,0,0,20,Other,<=50K,0,1,White,0,0.0,0.0
38,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,55,United-States,<=50K,0,0,White,1,0.0,0.0
36,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,53,Other,<=50K,0,1,White,1,0.0,0.0
35,Private,Some-college,10,Divorced,Prof-specialty,Husband,White,Male,0,0,24,United-States,<=50K,0,1,White,0,0.0,0.0
52,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,58,United-States,>50K,1,1,White,1,0.0,0.0
39,Private,Assoc-voc,11,Never-married,Prof-specialty,Husband,White,Female,0,0,49,United-States,<=50K,0,0,White,0,0.0,0.0
47,Private,Bachelors,13,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,39,United-States,<=50K,0,1,White,1,0.0,0.0
51,Private,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,<=50K,0,1,White,1,0.0,0.0
43,Private,HS-grad,9,Never-married,Exec-managerial,Husband,White,Female,0,0,34,Other,<=50K,0,0,White,0,0.0,0.0
25,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K,1,1,White,1,0.0,0.0
20,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,29,United-States,<=50K,0,0,White,1,0.0,0.0
39,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,31,United-States,>50K,1,1,White,0,0.0,0.0
35,Private,Assoc-acdm,12,Divorced,Exec-managerial,Husband,White,Male,0,0,26,United-States,>50K,1,1,White,0,0.0,0.0
39,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,97642,0,38,United-States,<=50K,0,0,White,1,11.489073249147548,0.0
37,Private,HS-grad,9,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,29,Other,<=50K,0,1,White,1,0.0,0.0
71,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,39,United-States,<=50K,0,1,White,0,0.0,0.0
20,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,46,United-States,>50K,1,1,White,1,0.0,0.0
18,Local-gov,Bachelors,13,Never-married,Craft-repair,Husband,White,Female,0,0,45,United-States,>50K,1,0,White,0,0.0,0.0
42,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,72043,0,58,United-States,<=50K,0,0,White,1,11.185032322456948,0.0
33,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,>50K,1,1,White,1,0.0,0.0
42,Federal-gov,Bachelors,13,Never-married,Other-service,Unmarried,White,Male,0,0,38,United-States,<=50K,0,1,White,0,0.0,0.0
45,Private,Assoc-acdm,12,Never-married,Other-service,Husband,White,Male,0,1399,58,United-States,<=50K,0,1,White,0,0.0,7.24422751560335
54,Private,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,0,0,41,United-States,<=50K,0,1,White,0,0.0,0.0
18,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,36,United-States,<=50K,0,1,White,1,0.0,0.0
30,Private,Assoc-voc,11,Divorced,Transport-moving,Other-relative,White,Female,0,0,34,United-States,<=50K,0,0,White,0,0.0,0.0
43,Private,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,58,United-States,<=50K,0,0,White,1,0.0,0.0
48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,>50K,1,1,White,1,0.0,0.0
66,Private,Bachelors,13,Divorced,Adm-clerical,Wife,White,Male,0,0,38,United-States,>50K,1,1,White,0,0.0,0.0
50,Private,Prof-school,15,Never-married,Prof-specialty,Husband,White,Male,0,0,47,United-States,<=50K,0,1,White,0,0.0,0.0
37,Private,Prof-school,15,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,34,Mexico,<=50K,0,1,White,0,0.0,0.0
26,Private,HS-grad,9,Divorced,Craft-repair,Husband,White,Female,0,0,40,Germany,<=50K,0,0,White,0,0.0,0.0
30,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,33,United-States,<=50K,0,1,White,1,0.0,0.0
30,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,39,United-States,<=50K,0,0,White,1,0.0,0.0
46,Never-worked,Assoc-acdm,12,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,40,United-States,>50K,1,1,White,1,0.0,0.0
41,Private,Bachelors,13,Never-married,Tech-support,Unmarried,White,Male,0,0,36,United-States,>50K,1,1,White,0,0.0,0.0
20,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Female,87604,0,50,Mexico,<=50K,0,0,White,1,11.380593352921188,0.0
32,Local-gov,11th,7,Never-married,Adm-clerical,Wife,White,Male,0,0,50,United-States,<=50K,0,1,White,0,0.0,0.0
49,Private,Some-college,10,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,63,United-States,<=50K,0,0,White,1,0.0,0.0
42,Local-gov,Assoc-voc,11,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,26131,0,19,United-States,<=50K,0,1,Non-White,0,10.170915895960642,0.0
45,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,31,Other,>50K,1,1,Non-White,1,0.0,0.0
42,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,41,United-States,<=50K,0,1,Non-White,1,0.0,0.0
59,Self-emp-inc,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,43,United-States,>50K,1,0,White,0,0.0,0.0
41,Private,Some-college,10,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,56,United-States,<=50K,0,1,White,1,0.0,0.0
32,Self-emp-not-inc,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,19,United-States,<=50K,0,0,White,1,0.0,0.0
26,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Male,0,0,52,United-States,<=50K,0,1,White,0,0.0,0.0
41,Private,Some-college,10,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,31,United-States,<=50K,0,0,White,1,0.0,0.0
18,Private,Bachelors,13,Never-married,Other-service,Husband,White,Female,0,0,27,United-States,>50K,1,0,White,0,0.0,0.0
35,Private,HS-grad,9,Never-married,Sales,Wife,White,Female,0,0,42,Other,<=50K,0,0,White,0,0.0,0.0
35,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,39,United-States,<=50K,0,1,White,0,0.0,0.0
20,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,72,United-States,<=50K,0,1,White,0,0.0,0.0
25,Federal-gov,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,Other,>50K,1,1,White,1,0.0,0.0
48,Private,11th,7,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,49,Mexico,<=50K,0,0,Non-White,1,0.0,0.0
40,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,75677,0,36,United-States,<=50K,0,1,White,0,11.234242776315249,0.0
39,Self-emp-not-inc,11th,7,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,37,United-States,<=50K,0,1,White,1,0.0,0.0
41,Private,Bachelors,13,Married-spouse-absent,Other-service,Husband,White,Female,0,0,23,United-States,<=50K,0,0,White,0,0.0,0.0
39,Private,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,45,United-States,>50K,1,0,White,1,0.0,0.0
54,Private,Some-college,10,Never-married,Craft-repair,Husband,White,Male,0,0,22,United-States,<=50K,0,1,White,0,0.0,0.0
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,27,United-States,>50K,1,1,White,1,0.0,0.0
19,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,Black,Male,0,0,41,Canada,<=50K,0,1,Non-White,1,0.0,0.0
59,Private,11th,7,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,33,United-States,>50K,1,1,White,1,0.0,0.0
42,Private,Bachelors,13,Divorced,Sales,Husband,White,Female,0,2769,30,United-States,>50K,1,0,White,0,0.0,7.926602599181384
30,Private,Bachelors,13,Divorced,Transport-moving,Wife,White,Female,0,0,33,United-States,<=50K,0,0,White,0,0.0,0.0
21,Private,Some-college,10,Divorced,Exec-managerial,Own-child,White,Female,0,0,46,United-States,<=50K,0,0,White,0,0.0,0.0
43,Local-gov,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,47,Other,<=50K,0,1,White,0,0.0,0.0
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,>50K,1,1,White,1,0.0,0.0
58,Private,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,3240,46,United-States,<=50K,0,1,White,1,0.0,8.083637203141548
33,Private,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,0,1,White,0,0.0,0.0
27,Private,HS-grad,9,Divorced,Tech-support,Husband,White,Male,0,0,65,United-States,<=50K,0,1,White,0,0.0,0.0
49,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,>50K,1,1,White,1,0.0,0.0
50,Private,Bachelors,13,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,15,United-States,<=50K,0,1,White,1,0.0,0.0
40,Private,HS-grad,9,Never-married,Other-service,Husband,White,Female,0,0,48,United-States,<=50K,0,0,White,0,0.0,0.0
46,Private,Prof-school,15,Never-married,Prof-specialty,Husband,White,Female,0,0,53,United-States,<=50K,0,0,White,0,0.0,0.0
37,Private,Assoc-acdm,12,Never-married,Other-service,Unmarried,White,Male,0,0,53,United-States,<=50K,0,1,White,0,0.0,0.0
41,Private,Some-college,10,Widowed,Sales,Husband,White,Female,0,0,56,United-States,<=50K,0,0,White,0,0.0,0.0
53,Private,11th,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,56,United-States,<=50K,0,1,White,1,0.0,0.0
46,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,1,Non-White,0,0.0,0.0
35,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,42,United-States,>50K,1,0,White,1,0.0,0.0
55,Private,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,0,0,31,United-States,<=50K,0,1,White,0,0.0,0.0
18,Private,Bachelors,13,Never-married,Handlers-cleaners,Husband,Black,Female,0,0,27,United-States,<=50K,0,0,Non-White,0,0.0,0.0
64,Private,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,0,0,29,United-States,>50K,1,1,White,0,0.0,0.0
18,Private,12th,8,Never-married,Adm-clerical,Husband,White,Female,0,0,51,Other,<=50K,0,0,White,0,0.0,0.0
29,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,29,United-States,<=50K,0,1,Non-White,0,0.0,0.0
37,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,20030,0,42,United-States,>50K,1,1,White,1,9.905036352525979,0.0
36,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,46,United-States,<=50K,0,0,Non-White,1,0.0,0.0
51,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,47,United-States,>50K,1,0,White,1,0.0,0.0
24,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,57,United-States,>50K,1,1,White,1,0.0,0.0
41,Private,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Female,78730,0,45,United-States,>50K,1,0,White,1,11.273792257736359,0.0
30,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,42,United-States,>50K,1,1,White,1,0.0,0.0
41,Private,Bachelors,13,Separated,Adm-clerical,Not-in-family,White,Male,0,0,59,United-States,>50K,1,1,White,0,0.0,0.0
